"the day/week/year, etc. before last",B2
,
the latter,B2
,
"lead a busy/normal/quiet, etc. life",B2
,
last but not least,B2
,
leave sb alone,B2
,
let me/us,B2
,
like mad,B2
,
little by litte,B2
,
before (very/too) long,B2
,
in the long term,B2
,
look as if/as though,B2
,
the look of sb/sth,B2
,
lose your life,B2
,
lose track,B2
,
like mad,B2
,
the main thing,B2
,
manners,B2
,
to make matters worse,B2
,
"no matter how/what/when, etc.",B2
,
may have,B2
,
may as well,B2
,
in the meantime,B2
,
in the middle of nowhere,B2
,
might have,B2
,
might as well,B2
,
for the moment,B2
,
more and more,B2
,
in the near future,B2
,
no need,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
be in need of sth,B2
,
neither ... nor,B2
,
"the weekend/week/Thursday, etc. after",B2
,
next,
the nineties,B2
,
no wonder,B2
,
no need,B2
,
be no good or be not any/much good,B2
,
no such thing,B2
,
"no matter how/what/when, etc.",B2
,
neither ... nor,B2
,
not only,B2
,
not quite,B2
,
nothing but,B2
,
have nothing to do with sb/sth,B2
,
be/have nothing to do with sb,B2
,
for nothing,B2
,
now and then,B2
,
"any day/minute/time, etc. now",B2
,
in the middle of nowhere,B2
,
a number of sth,B2
,
be obliged to do sth,B2
,
on account of sth,B2
,
on behalf of sb or on sb's behalf,B2
,
on condition that,B2
,
on top of sth,B2
,
for once,B2
,
(every) once in a while,B2
,
one by one,B2
,
one at a time,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
one after another,B2
,
one way or another,B2
,
one way or the other,B2
,
not only,B2
,
have/keep an open mind,B2
,
or else,B2
,
the other way round/around,B2
,
out of control,B2
,
out of nowhere,B2
,
be out of practice,B2
,
the outside,B2
,
over and over (again),B2
,
all over again,B2
,
"I/you/we, etc. will just have to do sth",C1
,
keep track,C1
,
keep your word,C1
,
keep sb going,C1
,
keep pace with sb/sth,C1
,
be key to sth,C1
,
know what you are talking about,C1
,
be known to do sth,C1
,
the labour market,C1
,
"land in/on, etc.",C1
,
foul language,C1
,
by and large,C1
,
by law,C1
,
leave sb doing sth,C1
,
legal action,C1
,
let alone,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
for life,C1
,
in the light of sth,C1
,
for long,C1
,
long ago,C1
,
as many as,C1
,
a matter of course,C1
,
it's only a matter of time,C1
,
may as well do sth,C1
,
might as well do sth,C1
,
in moderation,C1
,
for the most part,C1
,
not much of a sth,C1
,
(all) to myself,C1
,
nowhere near,C1
,
anywhere near sth,C1
,
nerves,C1
,
get on sb's nerves,C1
,
the next best thing,C1
,
no doubt,C1
,
no ... whatsoever,C1
,
the norm,C1
,
not a/one,C1
,
make a note of sth,C1
,
take note (of sth),C1
,
stop at nothing,C1
,
nothing of the sort/kind,C1
,
at short notice,C1
,
every now and then,C1
,
nowhere near,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
the old days,C1
,
on the basis of sth,C1
,
on the grounds of/that,C1
,
on hold,C1
,
on the horizon,C1
,
on the increase,C1
,
on loan,C1
,
on location,C1
,
on show,C1
,
on site,C1
,
at once,C1
,
all at once,C1
,
"open to discussion/suggestions, etc.",C1
,
have a high/low opinion of sb/sth,C1
,
be opposed to sth,C1
,
the opposite sex,C1
,
or two,C1
,
other than that,C1
,
out of tune,C1
,
out of action,C1
,
join forces,C2
,
"10/20, etc. years sb's junior",C2
,
keep (sth) quiet,C2
,
know best,C2
,
know better,C2
,
sb/sth at large,C2
,
loom large,C2
,
a last resort,C2
,
the last of sth,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
the last sb heard/saw of sb,C2
,
at the latest,C2
,
take the law into your own hands,C2
,
law and order,C2
,
lead sb to do sth,C2
,
be led by sth,C2
,
lead sb to a conclusion,C2
,
"leap into/out of/up, etc.",C2
,
not in the least,C2
,
leave no stone unturned,C2
,
let's face it,C2
,
a matter of life and/or death,C2
,
come to light,C2
,
bring sth to light,C2
,
shed light on,C2
,
make light of sth,C2
,
something like,C2
,
little more/better,C2
,
long before,C2
,
be looking to do sth,C2
,
lose count,C2
,
at a loss,C2
,
at a loss for words,C2
,
be no match for sb/sth,C2
,
strike a match,C2
,
be no laughing matter,C2
,
"a matter of confidence/luck/waiting,",C2
,
etc.,
a matter of life and/or death,C2
,
a matter of days/weeks/feet etc.,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
be no mean feat,C2
,
a measure of sth,C2
,
in memory of sb,C2
,
be at the mercy of sb/sth,C2
,
the merest,C2
,
in miniature,C2
,
the moment (that),C2
,
morals,C2
,
"mount a campaign/challenge/protest,",C2
,
etc.,
get sb/sth muddled up,C2
,
the naked eye,C2
,
in the name of sth,C2
,
make a name for yourself,C2
,
call sb names,C2
,
as the/its name implies,C2
,
a narrow escape,C2
,
be no mean feat,C2
,
"none too clean/clever/pleased, etc.",C2
,
"none the happier/poorer/wiser, etc.",C2
,
make a nonsense of sth,C2
,
not in the least,C2
,
be nothing if not sth,C2
,
to say nothing of sth,C2
,
"nothing ventured, nothing gained",C2
,
get you nowhere,C2
,
the odd,C2
,
of your own accord,C2
,
off limits,C2
,
every so often,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
be on the verge of sth/doing sth,C2
,
have/carry sth on you,C2
,
on no account; not on any account,C2
,
be on the brink of sth,C2
,
on the dot,C2
,
on occasion(s),C2
,
be on the verge of sth/doing sth,C2
,
be on (good) form,C2
,
on hand or to hand,C2
,
on impulse,C2
,
on the part of sb; on sb's part,C2
,
on principle,C2
,
on the side,C2
,
on the threshold of sth,C2
,
once and for all,C2
,
(all) in one,C2
,
one of a kind,C2
,
only so much/many,C2
,
"from the 1870s/March/6.30 pm, etc.",C2
,
onwards,
"open to abuse/criticism, etc.",C2
,
in my humble opinion,C2
,
as opposed to,C2
,
or else,C2
,
economic/political/social order,C2
,
law and order,C2
,
"every other day/week, etc.",C2
,
out of place,C2
,
out of place,C2
,
be out of the question,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
be/get out of touch,C2
,
at/from the outset,C2
,
get sth over (and done) with,C2
,
overflow with,C2
,
"confidence/happiness/love, etc.",
"owe your existence/success, etc. to",C2
,
sb/sth,
from/out of nowhere,B2
,
keep your cool,C1
,
keep an eye out for sb/sth,C1
,
keep sb posted,C1
,
keep a low profile,C1
,
look on the bright side,C1
,
lose your head,C1
,
keep a low profile,C1
,
new blood,C1
,
in a nutshell,C1
,
on track,C1
,
out of the blue,C1
,
do the job,C2
,
"make a bad/good, etc. job of sth",C2
,
the jury is (still) out,C2
,
keep your eyes open (for sb/sth),C2
,
keep body and soul together,C2
,
keep your eyes peeled (for sb/sth),C2
,
keep a straight face,C2
,
keep a cool head,C2
,
keep your head above water,C2
,
keep sb on their toes,C2
,
a labour of love,C2
,
leave someone to their own devices,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
let your guard down,C2
,
let off steam,C2
,
lose your cool,C2
,
lose face,C2
,
lose heart,C2
,
lose sight of sth,C2
,
lose sleep over something,C2
,
be lost for words,C2
,
a labour of love,C2
,
a stroll/trip/walk down memory lane,C2
,
miss the boat,C2
,
on the spur of the moment,C2
,
go through the motions,C2
,
turn over a new leaf,C2
,
break new ground,C2
,
off the beaten track,C2
,
burn the midnight oil,C2
,
be on the cards,C2
,
be on the same wavelength,C2
,
on the face of it,C2
,
be on (your) guard,C2
,
on the spot,C2
,
on the spur of the moment,C2
,
keep your eyes open (for sb/sth),C2
,
open your heart,C2
,
down and out,C2
,
the ins and outs of sth,C2
,
out of your depth,C2
,
(be) out of line,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
get out of hand,C2
,
get your own back (on sb),C2
,
hold your own,C2
,
the military,C1
,
regards,B1
,
No problem.,A2
,
No problem.,A2
,
a pile of/ piles of sth,B2
,
,
be a piece of cake,B2
,
,
in/with regard to sth,B2
,
require sb to do sth,B2
,
make a run for it,C2
,
hit the roof,C2
,
not be/come up to scratch,C2
,
rub it in,C2
,
"scare the hell/life/living daylights, etc.",C2
,
out of sb,
a riot of sth,C2
,
keep/break a promise,B2
,
at this rate,C2
,
at any rate,C2
,
round of applause,C2
,
in response to,B2
,
would prefer,A2
,
put pressure on sb,B2
,
"raise a question/subject, etc.",B2
,
it goes without saying,B2
,
raise your voice,C1
,
to say the least,C1
,
needless to say,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
safe to say,C1
,
ring hollow,C2
,
out of season,C1
,
hold/keep/take sb prisoner,C2
,
"pace about/up and down, etc",C2
,
"retreat to/into, etc.",C2
,
"put sth down/in/on, etc.",A1
,
"place sth in/on, etc.",B2
,
plant a bomb,B2
,
put an end to sth,B2
,
"rub sth into/on, etc.",B2
,
put something into practice,C1
,
put sth to one side,C2
,
"a ray of comfort/hope, etc.",C2
,
,
on sale,A2
,
"first/second/third/final, etc., round",B2
,
out of season,C2
,
on the road,C1
,
recharge your batteries,C2
,
"bear a/little/no, etc. resemblance to",C2
,
sth/sb,
to sb's satisfaction,C2
,
take/accept/claim responsibility for sth,B2
,
an unknown quantity,C2
,
"realize an ambition/dream/goal, etc.",C1
,
give sb a ring,A2
,
in person,B2
,
the pros and cons,B2
,
roots,B2
,
in a row,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
in the long run,B2
,
in season,B2
,
first-/second-/third-rate,C1
,
in the region of sth,C1
,
mouth of a river,C1
,
the root of sth,C1
,
a passport to sth,C2
,
"a bad/rough, etc. patch",C2
,
bits and pieces,C2
,
in the process,C2
,
be in the process of doing sth,C2
,
have/keep your finger on the pulse,C2
,
be a recipe for,C2
,
"disaster/success/trouble, etc.",
a last resort,C2
,
"sb's rise to fame/power, etc.",C2
,
give rise to sth,C2
,
a roof over your head,C2
,
a run of sth,C2
,
keep a low profile,C1
,
from scratch,C1
,
part and parcel,C2
,
cross sb's path,C2
,
go/fall to pieces,C2
,
pick up the pieces,C2
,
be poles apart,C2
,
a rough/bumpy ride,C2
,
run riot,C2
,
go through the roof,C2
,
in progress,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
in reverse,C1
,
peace of mind,C2
,
fall prey to sth,C2
,
invade sb's privacy,C2
,
an invasion of privacy,C2
,
beyond (sb's) reach,C2
,
within (sb's) reach,C2
,
the reverse,C2
,
swallow your pride,C2
,
Road,A1
,
a passion for sth,C1
,
in the red,C2
,
be in good/bad repair,C2
,
come to the/sb's rescue,C2
,
see red,C2
,
learn/know the ropes,C2
,
the perfect (tense),B2
,
"peep at/through/out, etc.",C2
,
proceed to do sth,C2
,
"rise to/through, etc.",C2
,
be said to be,B2
,
seize a chance/opportunity,B2
,
"place an advertisement/order, etc.",C1
,
"present a danger/difficulty/problem,",C1
,
etc.,
put sb in a difficult position,C1
,
put your mind to sth,C1
,
put a stop to sth,C1
,
"satisfy conditions/needs/requirements,",C1
,
etc.,
say sth to yourself,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
"place emphasis/importance, etc. on",C2
,
sth,
be posted to,C2
,
"France/London/Singapore, etc.",
prompt sb to do sth,C2
,
prove yourself,C2
,
put sb to death,C2
,
put sb/sth first,C2
,
"raise hopes/fears/doubts, etc.",C2
,
raise the alarm,C2
,
be far removed from sth,C2
,
rob sb of sth,C2
,
I dare say,C2
,
to say nothing of sth,C2
,
keep sb posted,C1
,
easier said than done,C1
,
pick up the pieces,C2
,
put your finger on sth,C2
,
put your foot down,C2
,
put your foot in it,C2
,
put your feet up,C2
,
put sb in their place,C2
,
put sb on the spot,C2
,
send shivers/a shiver down your spine,C2
,
prepare yourself,B1
,
"rip sth out/off/from, etc.",C1
,
"anything/as/what/whatever, etc. you",C2
,
please,
ring a bell,C2
,
the public,B1
,
with/in reference to sth,B2
,
with respect to sth,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
put/keep sb in the picture,C1
,
quite a bit,B1
,
,
rip sb off,C2
,
"pop in/out/over, etc.",B2
,
relative to sth,C2
,
"remain at/in/with, etc.",B2
,
in respect of sth,C1
,
in part,C2
,
a plethora of sth,C2
,
pose a/the question,C2
,
pose a/the question,C2
,
pretty much/well,B2
,
"the same old arguments/face/story,",C1
,
etc.,
be a pain,B2
,
be a pain in the neck,C1
,
get the picture,C2
,
if/when push comes to shove,C2
,
pleased to meet you,A2
,
be responsible for sth/doing sth,B2
,
be responsible for sb/sth/doing sth,B1
,
the prosecution,C2
,
relations,B2
,
Really?,A2
,
not really,B1
,
"relatively good/bad/cheap, etc.",B2
,
"reasonably good/successful/well, etc.",B2
,
,
the radio,A1
,
the press,B2
,
play sth by ear,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
pass out,B2
,
,
a sharp pain,C2
,
,
pull a muscle,C2
,
,
pass on sth or pass sth on,B1
,
pick on sb,B2
,
point out sth or point sth out,B2
,
put down sb or put sb down,B2
,
read out sth or read sth out,B2
,
read over/through sth or read sth,B2
,
over/through,
refer to sb/sth,B2
,
rub out sth or rub sth out,B2
,
put sth forward or put forward sth,C1
,
read up on sth,C1
,
run down sb/sth or run sb/sth down,C1
,
own up,C2
,
rule out sb/sth or rule sb/sth out,C2
,
"Yes, please",A1
,
see you,A1
,
"see you later/soon/tomorrow, etc.",A1
,
a pity,A2
,
in particular,B1
,
the point,B2
,
put pressure on sb,B2
,
protest (about/against/at sth),B2
,
push (sb) for sth/to do sth,B2
,
reach a,B2
,
"decision/agreement/conclusion, etc.",
make sense,B2
,
safe to say,C1
,
all/just the same,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
I'll/we'll see,C1
,
in a sense,C1
,
pay sb a compliment,C2
,
pay tribute to sb/sth,C2
,
make sth public,C2
,
put/set the record straight,C1
,
off the record,C1
,
press charges,C2
,
the same,A1
,
,
"pale blue/green/yellow, etc.",A2
,
,
quite a few/a lot,A2
,
,
pitch dark/black,C2
,
,
out of proportion,C2
,
,
"a dance/language/riding, etc. school",A2
,
pay back sb/sth or pay sb/sth back,B1
,
pay off sth or pay sth off,B2
,
put sth aside,B2
,
it rains/it is raining,A1
,
pick up sb/sth or pick sb/sth up,A2
,
pick up sb/sth or pick sb/sth up,A2
,
put on sth or put sth on,A2
,
put on sth or put sth on,A2
,
pass on sth or pass sth on,B1
,
put away sth or put sth away,B1
,
put back sth or put sth back,B1
,
put down sb/sth or put sb/sth down,B1
,
put off sth/doing sth or put sth off,B1
,
put out sth or put sth out,B1
,
put up sth or put sth up,B1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
put up sth or put sth up,B1
,
pack up (sth) or pack (sth) up,B2
,
pass around/round sth or pass sth,B2
,
around/round,
run away,B2
,
run into sb,B2
,
see to sth/sb,B2
,
plunge sth into sth,C2
,
plunge into sth,C2
,
press on,C2
,
run around,C2
,
seal off sth or seal sth off,C2
,
send sth out or send out sth,C2
,
take part,B1
,
"pass over/through, etc.",B1
,
pay attention (to sth),B1
,
pull sth off/out/up,B1
,
get rid of sth,B1
,
pass (the) time,B2
,
pay sb/sth a visit or pay a visit to,B2
,
sb/sth,
pitch a tent,B2
,
take sb's place,B2
,
"pull yourself along/up, etc.",B2
,
push yourself,B2
,
"can/can't/could, etc. reach (sth)",B2
,
"rest your eyes/feet/legs, etc.",B2
,
return to sth,B2
,
"roll (sth) across/around/over, etc.",B2
,
put something into practice,C1
,
"race along/down/over, etc.",C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
"peer at/into/through, etc.",C2
,
"run sth along/over/through, etc. sth",C2
,
"scramble down/out/up, etc.",C2
,
put on sth or put sth on,B1
,
,
pour sth out or pour out sth,B2
,
,
put off sb or put sb off (sb/sth/doing,B2
,
sth),
put up with sth/sb,B2
,
,
rely on/upon sb/sth,B2
,
,
would rather,B1
,
,
"seem happy/a nice person, etc.",B1
,
,
a sense of humour,B1
,
,
play a joke/trick on sb,B2
,
,
be too proud (to do sth),B2
,
,
go red,B2
,
,
take a risk,B2
,
,
sb's strong point,C1
,
,
the Right/right,C2
,
relate to sb,C1
,
patch sth up,C2
,
put up sth or put sth up,B1
,
sell out,B2
,
for sale,A2
,
"in first/second/third, etc. place",B1
,
on sale,B1
,
sales,B2
,
save a goal,B2
,
"scroll up/down/through, etc.",C2
,
set sail,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
pick up sth or pick sth up,B2
,
the sack,B2
,
retrace your steps,C2
,
personal hygiene,C1
,
reliance on sb/sth,C2
,
be reliant on sb/sth,C2
,
be prepared to do sth,B2
,
be satisfied that,C1
,
make your presence felt,C2
,
presence of mind,C2
,
"as much/quickly/soon, etc. as possible",A2
,
whenever possible,B2
,
wherever possible,B2
,
"the best/cheapest/worst, etc. possible",C1
,
running water,C1
,
the ratings,C2
,
"second/third, etc. day/week, etc.",C2
,
running,
preparations,B2
,
in relation to sth,B2
,
in relation to sth,B2
,
be in a position to do sth,C1
,
be in position,C1
,
put sb in a difficult position,C1
,
a reflection of sth,C1
,
be a revelation,C2
,
the reality/realities of sth,B2
,
become a reality,B2
,
be a rarity,C1
,
in all probability,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
prospective,C1
,
"buyers/employers/parents, etc.",
regardless of,C1
,
reasonably priced,B1
,
take sth personally,C1
,
put on sth or put sth on,A2
,
put down sth or put sth down,B1
,
put on sth or put sth on,B1
,
put sb through,B1
,
remind sb of sth/sb,B1
,
ring sb back,B1
,
ring (sb) up or ring up (sb),B1
,
run out,B1
,
send sth back or send back sth,B1
,
pass away,B2
,
pay off,B2
,
pile up,B2
,
plug sth in,B2
,
pull down sth or pull sth down,B2
,
pull in/into sth,B2
,
pull out,B2
,
pull over,B2
,
pull up,B2
,
put sth together or put together sth,B2
,
put up sth or put sth up,B2
,
put up sb or put sb up,B2
,
rely on/upon sb/sth,B2
,
result in sth,B2
,
run into sth,B2
,
run out,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
run over sb/sth or run sb/sth over,B2
,
see off sb or see sb off,B2
,
see through sb/sth,B2
,
send off sth or send sth off,B2
,
put sth together or put together sth,C1
,
refer to sb/sth,C1
,
relate to sb/sth,C1
,
run on sth,C1
,
rush into sth,C1
,
scare sb/sth away/off or scare,C1
,
away/off sb/sth,
scare sb away/off or scare away/off sb,C1
,
pose as sb,C2
,
provide for sth,C2
,
put sth aside,C2
,
react against sth,C2
,
reckon on sth/doing sth,C2
,
reckon with sth,C2
,
reconcile yourself to sth,C2
,
reduce sb to sth/doing sth,C2
,
reduce sth to sth,C2
,
refer to sth,C2
,
refer sb/sth to sb/sth,C2
,
relieve sb of sth,C2
,
resign yourself to sth,C2
,
resort to sth/ doing sth,C2
,
revert to sth/doing sth,C2
,
run through sth,C2
,
run up against sth,C2
,
saddle sb with sth,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
send for sb,C2
,
the present,A1
,
part of sth,A2
,
the past,A2
,
plan to do sth,A2
,
remember to do sth,A2
,
the rest,A2
,
the same,A2
,
sell for/at sth,A2
,
the passive,B1
,
the past,B1
,
sb's past,B1
,
take place,B1
,
the present,B1
,
at present,B1
,
on purpose,B1
,
quite a while,B1
,
rather than,B1
,
"remain calm/open, etc.",B1
,
right away/now/after,B1
,
at the same time,B1
,
the same,B1
,
"seem like/as if/to, etc.",B1
,
have/play a part in sth,B2
,
pass a law,B2
,
in place of sth,B2
,
in the first place,B2
,
all over the place,B2
,
play a part in sth,B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
be at/on the point of doing sth,B2
,
up to a point,B2
,
be poor in sth,B2
,
"pour into/out/from, etc.",B2
,
be out of practice,B2
,
in practice,B2
,
to be precise,B2
,
in private,B2
,
promise to be sth,B2
,
propose to do sth,B2
,
sb's prospects,B2
,
in public,B2
,
not quite,B2
,
range from sth to sth/between sth and,B2
,
sth,
for real,B2
,
as regards sth,B2
,
"remain a secret/mystery, etc.",B2
,
in this respect/in many respects,B2
,
in return,B2
,
get rid of sth,B2
,
at risk,B2
,
"roll down/in/off, etc.",B2
,
round and round,B2
,
rush to do sth,B2
,
for the sake of sb/sth; for sb's/sth's,B2
,
sake,
the same,B2
,
the same,B2
,
scales,B2
,
"the club/gay/music, etc. scene",B2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
be seated,B2
,
the secret,B2
,
in secret,B2
,
It seems...,B2
,
make sense,B2
,
keep pace with sb/sth,C1
,
for the most part,C1
,
the people,C1
,
make a point of doing sth,C1
,
the poor,C1
,
be populated,C1
,
"pose a danger/problem/threat, etc.",C1
,
do everything in your power to do sth,C1
,
good/bad press,C1
,
prior to sth,C1
,
be a question of,C1
,
at random,C1
,
the rear,C1
,
return to normal,C1
,
the rich,C1
,
get rid of sb,C1
,
have a/no right to do sth,C1
,
room for improvement,C1
,
be/lie in ruins,C1
,
a safe place; somewhere safe,C1
,
in the same way,C1
,
save sb (from) doing sth,C1
,
you see,C1
,
wait and see,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
pace yourself,C2
,
on the part of sb; on sb's part,C2
,
the best/better part of sth,C2
,
peculiar to sb/sth,C2
,
in perspective,C2
,
in place,C2
,
in place,C2
,
out of place,C2
,
out of place,C2
,
fair play,C2
,
"plunge down/into, etc.",C2
,
beside the point,C2
,
to the point,C2
,
"pour into/out/from, etc.",C2
,
be at a premium,C2
,
a/the prime example,C2
,
on principle,C2
,
in principle,C2
,
in/out of print,C2
,
"a profound effect/impact/influence,",C2
,
etc.,
be prone to sth/doing sth,C2
,
"accident-/injury-, etc. prone",C2
,
in proportion to,C2
,
a public,C2
,
"announcement/appearance/statement,",
etc.,
serve a/the purpose,C2
,
to all intents and purposes,C2
,
sb/sth in question,C2
,
be out of the question,C2
,
keep (sth) quiet,C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
"a good/easy, etc. read",C2
,
reap the benefits/profits/rewards,C2
,
within reason,C2
,
it stands to reason,C2
,
a force to be reckoned with,C2
,
"rest (sth) on/against, etc.",C2
,
in retrospect,C2
,
be revolted by sth,C2
,
"in its/his/their, etc. own right",C2
,
ripe for sth,C2
,
run the risk of sth,C2
,
at your own risk,C2
,
roll your eyes,C2
,
bend/stretch the rules,C2
,
be running at sth,C2
,
run wild,C2
,
run wild,C2
,
run the risk of sth,C2
,
safe and sound,C2
,
a safe bet,C2
,
"seat 4/12/200, etc.",C2
,
see that,C2
,
see sense,C2
,
(the) seeds of sth,C2
,
make sense of sth,C2
,
see sense,C2
,
be in the public eye,C1
,
a rule of thumb,C1
,
in safe hands,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
part and parcel,C2
,
pay the price,C2
,
keep your eyes peeled (for sb/sth),C2
,
put sb in their place,C2
,
fall into place,C2
,
play it by ear,C2
,
play with fire,C2
,
play games,C2
,
take the plunge,C2
,
a sore point,C2
,
at any price,C2
,
pay the price,C2
,
pull your weight,C2
,
pull strings,C2
,
read between the lines,C2
,
red tape,C2
,
rock the boat,C2
,
set/start the ball rolling,C2
,
make your blood run cold,C2
,
run riot,C2
,
in a rut,C2
,
be in the same boat,C2
,
behind the scenes,C2
,
see eye to eye (with sb),C2
,
see red,C2
,
sell like hot cakes,C2
,
Take care!,A2
,
thank God,B1
,
tons of sth,B2
,
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
I trust (that),C1
,
take exception to sth,C2
,
have a chip on your shoulder,C2
,
have sth up your sleeve,C2
,
make a splash,C2
,
know your stuff,C2
,
the sound of sth,C2
,
stay put,C2
,
keep in shape,B2
,
,
out of shape,C2
,
,
take care of sb/sth,B1
,
,
change the subject,B2
,
drop it/the subject,C2
,
in no uncertain terms,C2
,
"talk business/politics, etc.",C1
,
talk about sth/doing sth,C2
,
take sb's word for it,B2
,
take it from me,C1
,
take issue (with sb/sth),C1
,
take sb's word for it,C1
,
"share your problems/thoughts/ideas,",C1
,
etc.,
stand trial,C2
,
all shapes and sizes,C2
,
,
"taste good/bad/sweet, etc.",B1
,
"take milk/sugar, etc.",B2
,
tighten your belt,C2
,
"trail after/behind/along, etc.",C2
,
take a picture/photo(graph),A1
,
set a date/time (for sth),B1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
take part,B1
,
take it/things easy,B1
,
take charge,B2
,
take sb's place,B2
,
"squeeze through/past, etc.",C1
,
thread a needle,C2
,
"thread your way through/between, etc.",C2
,
"throw sth in/on, etc.",C1
,
"throw sth around/down/on, etc.",C2
,
can't take sth,B2
,
,
take sth/sb seriously,B2
,
,
"take pleasure/pride/an interest, etc.",B2
,
,
take your breath away,B2
,
,
be tempted,B2
,
,
ties,C2
,
"be on good/bad/friendly, etc. terms",C2
,
not be on speaking terms,C2
,
"stuff sth in/into/behind, etc.",C2
,
"walking/hockey, etc. stick",B1
,
in stock/out of stock,B2
,
a skeleton crew/staff/service,C1
,
bus station,A2
,
a suggestion of/that sth,C2
,
Street,A1
,
"a sheet of paper/glass, etc.",A2
,
lay the table,B1
,
no sign of sb/sth,B2
,
a stream of sth,B2
,
on show,C1
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
on site,C1
,
"two-star/three-star, etc.",C1
,
step by step,C1
,
put a stop to sth,C1
,
in store,C1
,
out of tune,C1
,
in tune,C1
,
a downward spiral,C2
,
"bomb/drug/fraud, etc. squad",C2
,
"death/firing/hit, etc. squad",C2
,
retrace your steps,C2
,
a stroke of luck,C2
,
follow suit,C2
,
the tail end of sth,C2
,
"target audience/market, etc.",C2
,
the throne,C2
,
by the same token,C2
,
train of thought,C2
,
do the trick,C2
,
be in tune with sb/sth,C2
,
to cut a long story short,C1
,
a rule of thumb,C1
,
a shoulder to cry on,C2
,
send shivers/a shiver down your spine,C2
,
have a soft spot for sb/sth,C2
,
put sb on the spot,C2
,
on the spot,C2
,
on the spur of the moment,C2
,
be streets ahead (of sb/sth),C2
,
https://www.englishproﬁle.org/wordlists/evp,
19/07/2021,English Proﬁle - EVP Online
Base Word,Level
a double-edged sword,C2
,
bring a lump to your throat,C2
,
be the tip of the iceberg,C2
,
keep sb on their toes,C2
,
grit your teeth,C2
,
throw in the towel,C2
,
the south,A2
,
the opposite sex,C1
,
sb's travels,C1
,
take stock (of sth),C2
,
a clap of thunder,C2
,
let off steam,C2
,
"in good/bad, etc. shape",B2
,
beyond/without a/the shadow of a,C2
,
doubt,
take shape,C2
,
safe and sound,C2
,
trial and error,C2
,
